index,title,price,image_url,product_url,product_type,tags
159,Maroon and White Checkered Casual Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_343087f7-4341-4ff7-a21c-e17d4db1050f.jpg?v=1721617716,https://wrogn.com/products/maroon-and-white-checkered-casual-shirt,Shirts,"All, AW24, Checked, Cotton, Maroon, MP, NewArrival, NSM, Oversized, Shirts, Short Sleeves, Spread Collar, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2179F"
160,Maroon and White Checkered Casual Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_343087f7-4341-4ff7-a21c-e17d4db1050f.jpg?v=1721617716,https://wrogn.com/products/maroon-and-white-checkered-casual-shirt,Shirts,"All, AW24, Checked, Cotton, Maroon, MP, NewArrival, NSM, Oversized, Shirts, Short Sleeves, Spread Collar, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2179F"
161,Green and White Checkered Casual Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_07e75e3f-e1a2-4ff4-ad0d-80492f4e7a54.jpg?v=1721617703,https://wrogn.com/products/green-and-white-checkered-casual-shirt,Shirts,"All, AW24, Checked, Cotton, Green, MP, NewArrival, NSM, Oversized, Shirts, Short Sleeves, Spread Collar, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2178F"
162,Green and White Checkered Casual Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_07e75e3f-e1a2-4ff4-ad0d-80492f4e7a54.jpg?v=1721617703,https://wrogn.com/products/green-and-white-checkered-casual-shirt,Shirts,"All, AW24, Checked, Cotton, Green, MP, NewArrival, NSM, Oversized, Shirts, Short Sleeves, Spread Collar, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2178F"
163,Green and White Checkered Casual Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_07e75e3f-e1a2-4ff4-ad0d-80492f4e7a54.jpg?v=1721617703,https://wrogn.com/products/green-and-white-checkered-casual-shirt,Shirts,"All, AW24, Checked, Cotton, Green, MP, NewArrival, NSM, Oversized, Shirts, Short Sleeves, Spread Collar, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2178F"
164,Green and White Checkered Casual Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_07e75e3f-e1a2-4ff4-ad0d-80492f4e7a54.jpg?v=1721617703,https://wrogn.com/products/green-and-white-checkered-casual-shirt,Shirts,"All, AW24, Checked, Cotton, Green, MP, NewArrival, NSM, Oversized, Shirts, Short Sleeves, Spread Collar, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2178F"
165,Green and White Checkered Casual Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_07e75e3f-e1a2-4ff4-ad0d-80492f4e7a54.jpg?v=1721617703,https://wrogn.com/products/green-and-white-checkered-casual-shirt,Shirts,"All, AW24, Checked, Cotton, Green, MP, NewArrival, NSM, Oversized, Shirts, Short Sleeves, Spread Collar, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2178F"
166,White Floral AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_d360f143-684f-4ea5-a2ca-d1c45913b7aa.jpg?v=1721617688,https://wrogn.com/products/white-floral-aop-spoyl-shirt,Shirts,"All, AW24, Blue, Cotton, MP, NewArrival, NSM, Oversized, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2175F"
167,Girls: Perfectly Paired Navy Blue Striped  Dress,38.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113095.Girls--Perfectly-Paired-Navy-Blue-Striped-Dress__copy_4.jpg?v=1722438073,https://shopthemint.com/products/girls-perfectly-paired-navy-blue-striped-dress,,"All Size Available, bis-hidden, Color_Blue, Combined, combined_girls-perfectly-paired-striped-midi-dress, DetailedCategory_Girls Babydoll Dress, DetailedCategory_Girls Casual Dresses, Girls, Girls Clothing, Girls Dresses, Girls:New Arrival, HQ, In Stock, MainCategory_Girls Dresses, NA Date_08/01/2024, Navy_#31518d, NON_NEW_ARRIVAL, Pattern_Striped, Price_$25.00 to $49.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Large, Size_Medium, Size_Small, Size_X-Large, Size_X-Small"
168,Girls: Perfectly Paired Navy Blue Striped  Dress,38.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113095.Girls--Perfectly-Paired-Navy-Blue-Striped-Dress__copy_4.jpg?v=1722438073,https://shopthemint.com/products/girls-perfectly-paired-navy-blue-striped-dress,,"All Size Available, bis-hidden, Color_Blue, Combined, combined_girls-perfectly-paired-striped-midi-dress, DetailedCategory_Girls Babydoll Dress, DetailedCategory_Girls Casual Dresses, Girls, Girls Clothing, Girls Dresses, Girls:New Arrival, HQ, In Stock, MainCategory_Girls Dresses, NA Date_08/01/2024, Navy_#31518d, NON_NEW_ARRIVAL, Pattern_Striped, Price_$25.00 to $49.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Large, Size_Medium, Size_Small, Size_X-Large, Size_X-Small"
169,Girls: Perfectly Paired Navy Blue Striped  Dress,38.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113095.Girls--Perfectly-Paired-Navy-Blue-Striped-Dress__copy_4.jpg?v=1722438073,https://shopthemint.com/products/girls-perfectly-paired-navy-blue-striped-dress,,"All Size Available, bis-hidden, Color_Blue, Combined, combined_girls-perfectly-paired-striped-midi-dress, DetailedCategory_Girls Babydoll Dress, DetailedCategory_Girls Casual Dresses, Girls, Girls Clothing, Girls Dresses, Girls:New Arrival, HQ, In Stock, MainCategory_Girls Dresses, NA Date_08/01/2024, Navy_#31518d, NON_NEW_ARRIVAL, Pattern_Striped, Price_$25.00 to $49.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Large, Size_Medium, Size_Small, Size_X-Large, Size_X-Small"
170,Girls: Perfectly Paired Navy Blue Striped  Dress,38.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113095.Girls--Perfectly-Paired-Navy-Blue-Striped-Dress__copy_4.jpg?v=1722438073,https://shopthemint.com/products/girls-perfectly-paired-navy-blue-striped-dress,,"All Size Available, bis-hidden, Color_Blue, Combined, combined_girls-perfectly-paired-striped-midi-dress, DetailedCategory_Girls Babydoll Dress, DetailedCategory_Girls Casual Dresses, Girls, Girls Clothing, Girls Dresses, Girls:New Arrival, HQ, In Stock, MainCategory_Girls Dresses, NA Date_08/01/2024, Navy_#31518d, NON_NEW_ARRIVAL, Pattern_Striped, Price_$25.00 to $49.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Large, Size_Medium, Size_Small, Size_X-Large, Size_X-Small"
171,Girls: Perfectly Paired Navy Blue Striped  Dress,38.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113095.Girls--Perfectly-Paired-Navy-Blue-Striped-Dress__copy_4.jpg?v=1722438073,https://shopthemint.com/products/girls-perfectly-paired-navy-blue-striped-dress,,"All Size Available, bis-hidden, Color_Blue, Combined, combined_girls-perfectly-paired-striped-midi-dress, DetailedCategory_Girls Babydoll Dress, DetailedCategory_Girls Casual Dresses, Girls, Girls Clothing, Girls Dresses, Girls:New Arrival, HQ, In Stock, MainCategory_Girls Dresses, NA Date_08/01/2024, Navy_#31518d, NON_NEW_ARRIVAL, Pattern_Striped, Price_$25.00 to $49.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Large, Size_Medium, Size_Small, Size_X-Large, Size_X-Small"
172,Girls: On The Go Denim Jacket,64.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113271__copy_1.jpg?v=1722437842,https://shopthemint.com/products/girls-on-the-go-denim-jacket,,"All Size Available, bis-hidden, Color_Blue, Girls, Girls Clothing, Girls Tops, Girls:New Arrival, In Stock, MainCategory_Girls Tops, NA Date_08/01/2024, NON_NEW_ARRIVAL, Pattern_Solid, Price_$50.00 - $74.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Large, Size_Medium, Size_Small, Womens"
173,Girls: On The Go Denim Jacket,64.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113271__copy_1.jpg?v=1722437842,https://shopthemint.com/products/girls-on-the-go-denim-jacket,,"All Size Available, bis-hidden, Color_Blue, Girls, Girls Clothing, Girls Tops, Girls:New Arrival, In Stock, MainCategory_Girls Tops, NA Date_08/01/2024, NON_NEW_ARRIVAL, Pattern_Solid, Price_$50.00 - $74.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Large, Size_Medium, Size_Small, Womens"
174,Girls: On The Go Denim Jacket,64.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113271__copy_1.jpg?v=1722437842,https://shopthemint.com/products/girls-on-the-go-denim-jacket,,"All Size Available, bis-hidden, Color_Blue, Girls, Girls Clothing, Girls Tops, Girls:New Arrival, In Stock, MainCategory_Girls Tops, NA Date_08/01/2024, NON_NEW_ARRIVAL, Pattern_Solid, Price_$50.00 - $74.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Large, Size_Medium, Size_Small, Womens"
175,Girls: Make My Day Orange Floral Babydoll Dress,36.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113052.Girls--Make-My-Day-Orange-Floral-Babydoll-Dress__copy_5.jpg?v=1722436933,https://shopthemint.com/products/girls-make-my-day-orange-floral-babydoll-dress,,"All Size Available, BackToSchool, bis-hidden, Color_Orange, Combined, combined_girls-make-my-day-floral-babydoll-dress, DetailedCategory_Girls Babydoll Dress, Girls, Girls Clothing, Girls Dresses, Girls:New Arrival, HQ, In Stock, MainCategory_Girls Dresses, NON_NEW_ARRIVAL, Orange Floral_https://cdn.shopify.com/s/files/1/0028/1945/7082/files/Orange_Floral.1.jpg?v=1722438293, Pattern_Floral, Price_$25.00 to $49.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Medium, Size_X-Large, YGroup_girls-make-my-day-floral-babydoll-dress"
176,Girls: Make My Day Orange Floral Babydoll Dress,36.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113052.Girls--Make-My-Day-Orange-Floral-Babydoll-Dress__copy_5.jpg?v=1722436933,https://shopthemint.com/products/girls-make-my-day-orange-floral-babydoll-dress,,"All Size Available, BackToSchool, bis-hidden, Color_Orange, Combined, combined_girls-make-my-day-floral-babydoll-dress, DetailedCategory_Girls Babydoll Dress, Girls, Girls Clothing, Girls Dresses, Girls:New Arrival, HQ, In Stock, MainCategory_Girls Dresses, NON_NEW_ARRIVAL, Orange Floral_https://cdn.shopify.com/s/files/1/0028/1945/7082/files/Orange_Floral.1.jpg?v=1722438293, Pattern_Floral, Price_$25.00 to $49.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Medium, Size_X-Large, YGroup_girls-make-my-day-floral-babydoll-dress"
177,Girls: Make My Day Orange Floral Babydoll Dress,36.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113052.Girls--Make-My-Day-Orange-Floral-Babydoll-Dress__copy_5.jpg?v=1722436933,https://shopthemint.com/products/girls-make-my-day-orange-floral-babydoll-dress,,"All Size Available, BackToSchool, bis-hidden, Color_Orange, Combined, combined_girls-make-my-day-floral-babydoll-dress, DetailedCategory_Girls Babydoll Dress, Girls, Girls Clothing, Girls Dresses, Girls:New Arrival, HQ, In Stock, MainCategory_Girls Dresses, NON_NEW_ARRIVAL, Orange Floral_https://cdn.shopify.com/s/files/1/0028/1945/7082/files/Orange_Floral.1.jpg?v=1722438293, Pattern_Floral, Price_$25.00 to $49.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Medium, Size_X-Large, YGroup_girls-make-my-day-floral-babydoll-dress"
178,White Floral AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_d360f143-684f-4ea5-a2ca-d1c45913b7aa.jpg?v=1721617688,https://wrogn.com/products/white-floral-aop-spoyl-shirt,Shirts,"All, AW24, Blue, Cotton, MP, NewArrival, NSM, Oversized, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2175F"
179,White Floral AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_d360f143-684f-4ea5-a2ca-d1c45913b7aa.jpg?v=1721617688,https://wrogn.com/products/white-floral-aop-spoyl-shirt,Shirts,"All, AW24, Blue, Cotton, MP, NewArrival, NSM, Oversized, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2175F"
180,White Floral AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_d360f143-684f-4ea5-a2ca-d1c45913b7aa.jpg?v=1721617688,https://wrogn.com/products/white-floral-aop-spoyl-shirt,Shirts,"All, AW24, Blue, Cotton, MP, NewArrival, NSM, Oversized, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2175F"
181,White Floral AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_d360f143-684f-4ea5-a2ca-d1c45913b7aa.jpg?v=1721617688,https://wrogn.com/products/white-floral-aop-spoyl-shirt,Shirts,"All, AW24, Blue, Cotton, MP, NewArrival, NSM, Oversized, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2175F"
182,Beige Floral AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_3b2d7795-43f4-404f-847c-4a078c064caf.jpg?v=1721617665,https://wrogn.com/products/beige-floral-aop-spoyl-shirt,Shirts,"All, AW24, Brown, Cotton, MP, NewArrival, NSM, Oversized, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2174F"
183,Beige Floral AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_3b2d7795-43f4-404f-847c-4a078c064caf.jpg?v=1721617665,https://wrogn.com/products/beige-floral-aop-spoyl-shirt,Shirts,"All, AW24, Brown, Cotton, MP, NewArrival, NSM, Oversized, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2174F"
184,Beige Floral AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_3b2d7795-43f4-404f-847c-4a078c064caf.jpg?v=1721617665,https://wrogn.com/products/beige-floral-aop-spoyl-shirt,Shirts,"All, AW24, Brown, Cotton, MP, NewArrival, NSM, Oversized, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2174F"
185,Beige Floral AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_3b2d7795-43f4-404f-847c-4a078c064caf.jpg?v=1721617665,https://wrogn.com/products/beige-floral-aop-spoyl-shirt,Shirts,"All, AW24, Brown, Cotton, MP, NewArrival, NSM, Oversized, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2174F"
186,Beige Floral AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_3b2d7795-43f4-404f-847c-4a078c064caf.jpg?v=1721617665,https://wrogn.com/products/beige-floral-aop-spoyl-shirt,Shirts,"All, AW24, Brown, Cotton, MP, NewArrival, NSM, Oversized, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2174F"
187,Pink Floral AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_f69b5339-12f1-48fb-b395-b63a9d720830.jpg?v=1721617652,https://wrogn.com/products/pink-floral-aop-spoyl-shirt,Shirts,"All, AW24, Cotton, MP, NewArrival, NSM, Oversized, Pink, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2173F"
188,Pink Floral AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_f69b5339-12f1-48fb-b395-b63a9d720830.jpg?v=1721617652,https://wrogn.com/products/pink-floral-aop-spoyl-shirt,Shirts,"All, AW24, Cotton, MP, NewArrival, NSM, Oversized, Pink, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2173F"
189,Pink Floral AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_f69b5339-12f1-48fb-b395-b63a9d720830.jpg?v=1721617652,https://wrogn.com/products/pink-floral-aop-spoyl-shirt,Shirts,"All, AW24, Cotton, MP, NewArrival, NSM, Oversized, Pink, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2173F"
190,Pink Floral AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_f69b5339-12f1-48fb-b395-b63a9d720830.jpg?v=1721617652,https://wrogn.com/products/pink-floral-aop-spoyl-shirt,Shirts,"All, AW24, Cotton, MP, NewArrival, NSM, Oversized, Pink, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2173F"
191,Girls: Make My Day Orange Floral Babydoll Dress,36.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113052.Girls--Make-My-Day-Orange-Floral-Babydoll-Dress__copy_5.jpg?v=1722436933,https://shopthemint.com/products/girls-make-my-day-orange-floral-babydoll-dress,,"All Size Available, BackToSchool, bis-hidden, Color_Orange, Combined, combined_girls-make-my-day-floral-babydoll-dress, DetailedCategory_Girls Babydoll Dress, Girls, Girls Clothing, Girls Dresses, Girls:New Arrival, HQ, In Stock, MainCategory_Girls Dresses, NON_NEW_ARRIVAL, Orange Floral_https://cdn.shopify.com/s/files/1/0028/1945/7082/files/Orange_Floral.1.jpg?v=1722438293, Pattern_Floral, Price_$25.00 to $49.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Medium, Size_X-Large, YGroup_girls-make-my-day-floral-babydoll-dress"
192,Girls: Make My Day Orange Floral Babydoll Dress,36.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113052.Girls--Make-My-Day-Orange-Floral-Babydoll-Dress__copy_5.jpg?v=1722436933,https://shopthemint.com/products/girls-make-my-day-orange-floral-babydoll-dress,,"All Size Available, BackToSchool, bis-hidden, Color_Orange, Combined, combined_girls-make-my-day-floral-babydoll-dress, DetailedCategory_Girls Babydoll Dress, Girls, Girls Clothing, Girls Dresses, Girls:New Arrival, HQ, In Stock, MainCategory_Girls Dresses, NON_NEW_ARRIVAL, Orange Floral_https://cdn.shopify.com/s/files/1/0028/1945/7082/files/Orange_Floral.1.jpg?v=1722438293, Pattern_Floral, Price_$25.00 to $49.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Medium, Size_X-Large, YGroup_girls-make-my-day-floral-babydoll-dress"
193,Girls: Lucky You Navy Blue Striped Tee,28.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113002.Girls--Lucky-You-Navy-Blue-Striped-Tee__copy_3.jpg?v=1722434905,https://shopthemint.com/products/girls-lucky-you-navy-blue-striped-tee,,"All Size Available, bis-hidden, Girls, HQ, In Stock, NA Date_08/01/2024, NON_NEW_ARRIVAL, Price_$25.00 to $49.99, Price_Under $30.00, Product Photos, Regular Price, Site Visible, Size_Extra Large, Size_Large, Size_Medium, Size_Small"
194,Girls: Lucky You Navy Blue Striped Tee,28.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113002.Girls--Lucky-You-Navy-Blue-Striped-Tee__copy_3.jpg?v=1722434905,https://shopthemint.com/products/girls-lucky-you-navy-blue-striped-tee,,"All Size Available, bis-hidden, Girls, HQ, In Stock, NA Date_08/01/2024, NON_NEW_ARRIVAL, Price_$25.00 to $49.99, Price_Under $30.00, Product Photos, Regular Price, Site Visible, Size_Extra Large, Size_Large, Size_Medium, Size_Small"
195,Girls: Lucky You Navy Blue Striped Tee,28.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113002.Girls--Lucky-You-Navy-Blue-Striped-Tee__copy_3.jpg?v=1722434905,https://shopthemint.com/products/girls-lucky-you-navy-blue-striped-tee,,"All Size Available, bis-hidden, Girls, HQ, In Stock, NA Date_08/01/2024, NON_NEW_ARRIVAL, Price_$25.00 to $49.99, Price_Under $30.00, Product Photos, Regular Price, Site Visible, Size_Extra Large, Size_Large, Size_Medium, Size_Small"
196,Girls: Lucky You Navy Blue Striped Tee,28.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113002.Girls--Lucky-You-Navy-Blue-Striped-Tee__copy_3.jpg?v=1722434905,https://shopthemint.com/products/girls-lucky-you-navy-blue-striped-tee,,"All Size Available, bis-hidden, Girls, HQ, In Stock, NA Date_08/01/2024, NON_NEW_ARRIVAL, Price_$25.00 to $49.99, Price_Under $30.00, Product Photos, Regular Price, Site Visible, Size_Extra Large, Size_Large, Size_Medium, Size_Small"
197,Girls: Longing For Fun Plum Purple Ruffled Dress,38.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113540.Girls--Longing-For-Fun-Plum-Purple-Ruffled-Dress__copy_4.jpg?v=1722433263,https://shopthemint.com/products/girls-longing-for-fun-ruffled-dress,,"All Size Available, BackToSchool, bis-hidden, Color_Purple, Combined, combined_girls-longing-for-love-ruffled-dress, DetailedCategory_Girls Babydoll Dress, Girls, Girls Clothing, Girls Dresses, Girls:New Arrival, HQ, In Stock, MainCategory_Girls Dresses, NA Date_08/01/2024, NON_NEW_ARRIVAL, Occasion_Everyday, Pattern_Solid, Plum_#932794, Price_$25.00 to $49.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Large, Size_Medium, Size_Small, Size_X-Large, Size_X-Small, YGroup_girls-longing-for-love-ruffled-dress"
198,Girls: Longing For Fun Plum Purple Ruffled Dress,38.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113540.Girls--Longing-For-Fun-Plum-Purple-Ruffled-Dress__copy_4.jpg?v=1722433263,https://shopthemint.com/products/girls-longing-for-fun-ruffled-dress,,"All Size Available, BackToSchool, bis-hidden, Color_Purple, Combined, combined_girls-longing-for-love-ruffled-dress, DetailedCategory_Girls Babydoll Dress, Girls, Girls Clothing, Girls Dresses, Girls:New Arrival, HQ, In Stock, MainCategory_Girls Dresses, NA Date_08/01/2024, NON_NEW_ARRIVAL, Occasion_Everyday, Pattern_Solid, Plum_#932794, Price_$25.00 to $49.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Large, Size_Medium, Size_Small, Size_X-Large, Size_X-Small, YGroup_girls-longing-for-love-ruffled-dress"
199,Girls: Longing For Fun Plum Purple Ruffled Dress,38.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113540.Girls--Longing-For-Fun-Plum-Purple-Ruffled-Dress__copy_4.jpg?v=1722433263,https://shopthemint.com/products/girls-longing-for-fun-ruffled-dress,,"All Size Available, BackToSchool, bis-hidden, Color_Purple, Combined, combined_girls-longing-for-love-ruffled-dress, DetailedCategory_Girls Babydoll Dress, Girls, Girls Clothing, Girls Dresses, Girls:New Arrival, HQ, In Stock, MainCategory_Girls Dresses, NA Date_08/01/2024, NON_NEW_ARRIVAL, Occasion_Everyday, Pattern_Solid, Plum_#932794, Price_$25.00 to $49.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Large, Size_Medium, Size_Small, Size_X-Large, Size_X-Small, YGroup_girls-longing-for-love-ruffled-dress"
200,Girls: Longing For Fun Plum Purple Ruffled Dress,38.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113540.Girls--Longing-For-Fun-Plum-Purple-Ruffled-Dress__copy_4.jpg?v=1722433263,https://shopthemint.com/products/girls-longing-for-fun-ruffled-dress,,"All Size Available, BackToSchool, bis-hidden, Color_Purple, Combined, combined_girls-longing-for-love-ruffled-dress, DetailedCategory_Girls Babydoll Dress, Girls, Girls Clothing, Girls Dresses, Girls:New Arrival, HQ, In Stock, MainCategory_Girls Dresses, NA Date_08/01/2024, NON_NEW_ARRIVAL, Occasion_Everyday, Pattern_Solid, Plum_#932794, Price_$25.00 to $49.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Large, Size_Medium, Size_Small, Size_X-Large, Size_X-Small, YGroup_girls-longing-for-love-ruffled-dress"
201,Girls: Longing For Fun Plum Purple Ruffled Dress,38.00,https://cdn.shopify.com/s/files/1/0028/1945/7082/files/113540.Girls--Longing-For-Fun-Plum-Purple-Ruffled-Dress__copy_4.jpg?v=1722433263,https://shopthemint.com/products/girls-longing-for-fun-ruffled-dress,,"All Size Available, BackToSchool, bis-hidden, Color_Purple, Combined, combined_girls-longing-for-love-ruffled-dress, DetailedCategory_Girls Babydoll Dress, Girls, Girls Clothing, Girls Dresses, Girls:New Arrival, HQ, In Stock, MainCategory_Girls Dresses, NA Date_08/01/2024, NON_NEW_ARRIVAL, Occasion_Everyday, Pattern_Solid, Plum_#932794, Price_$25.00 to $49.99, Product Photos, Regular Price, Season_Fall, Site Visible, Size_Large, Size_Medium, Size_Small, Size_X-Large, Size_X-Small, YGroup_girls-longing-for-love-ruffled-dress"
202,Pink Floral AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_f69b5339-12f1-48fb-b395-b63a9d720830.jpg?v=1721617652,https://wrogn.com/products/pink-floral-aop-spoyl-shirt,Shirts,"All, AW24, Cotton, MP, NewArrival, NSM, Oversized, Pink, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2173F"
203,Abstract Blue AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_2b094d97-4ba1-48a5-be82-a7ba3f71e89f.jpg?v=1721617640,https://wrogn.com/products/abstract-blue-aop-spoyl-shirt,Shirts,"All, AW24, Blue, Cotton, MP, NewArrival, NSM, Oversized, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2170F"
204,Abstract Blue AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_2b094d97-4ba1-48a5-be82-a7ba3f71e89f.jpg?v=1721617640,https://wrogn.com/products/abstract-blue-aop-spoyl-shirt,Shirts,"All, AW24, Blue, Cotton, MP, NewArrival, NSM, Oversized, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2170F"
205,Abstract Blue AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_2b094d97-4ba1-48a5-be82-a7ba3f71e89f.jpg?v=1721617640,https://wrogn.com/products/abstract-blue-aop-spoyl-shirt,Shirts,"All, AW24, Blue, Cotton, MP, NewArrival, NSM, Oversized, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2170F"
206,Abstract Blue AOP Spoyl Shirt,2099.00,https://cdn.shopify.com/s/files/1/0818/0305/1309/files/1_2b094d97-4ba1-48a5-be82-a7ba3f71e89f.jpg?v=1721617640,https://wrogn.com/products/abstract-blue-aop-spoyl-shirt,Shirts,"All, AW24, Blue, Cotton, MP, NewArrival, NSM, Oversized, Printed, Resort Collar, Shirts, Short Sleeves, Stay Wrogn, Topwear, Topwear New Arrival, WTSH2170F"
